Unnamed: 0,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
11.0,22300092,1610612755,PHI,Philadelphia,1627788,Furkan Korkmaz,Furkan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
12.0,22300092,1610612755,PHI,Philadelphia,1630196,Filip Petrusev,Filip,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
13.0,22300092,1610612755,PHI,Philadelphia,1630531,Jaden Springer,Jaden,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
14.0,22300092,1610612761,TOR,Toronto,1630567,Scottie Barnes,Scottie,F,,36.000000:39,11.0,16.0,0.688,2.0,5.0,0.4,0.0,0.0,0.0,1.0,7.0,8.0,5.0,0.0,2.0,1.0,3.0,24.0,-6.0
15.0,22300092,1610612761,TOR,Toronto,1627783,Pascal Siakam,Pascal,F,,36.000000:18,3.0,8.0,0.375,2.0,5.0,0.4,3.0,4.0,0.75,1.0,6.0,7.0,4.0,0.0,1.0,2.0,4.0,11.0,-5.0
16.0,22300092,1610612761,TOR,Toronto,1627751,Jakob Poeltl,Jakob,C,,24.000000:48,2.0,5.0,0.4,0.0,0.0,0.0,2.0,3.0,0.667,1.0,6.0,7.0,3.0,0.0,1.0,2.0,2.0,6.0,-19.0
17.0,22300092,1610612761,TOR,Toronto,1629018,Gary Trent Jr.,Gary,G,,33.000000:05,6.0,16.0,0.375,3.0,5.0,0.6,2.0,4.0,0.5,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,17.0,3.0
18.0,22300092,1610612761,TOR,Toronto,203471,Dennis Schroder,Dennis,G,,35.000000:17,5.0,14.0,0.357,4.0,6.0,0.667,1.0,2.0,0.5,3.0,1.0,4.0,10.0,2.0,0.0,1.0,1.0,15.0,-5.0
19.0,22300092,1610612761,TOR,Toronto,1630173,Precious Achiuwa,Precious,,,18.000000:15,3.0,10.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,3.0,0.0,1.0,1.0,1.0,6.0,5.0
20.0,22300092,1610612761,TOR,Toronto,1641711,Gradey Dick,Gradey,,,28.000000:27,5.0,8.0,0.625,4.0,6.0,0.667,2.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,16.0,1.0
21.0,22300092,1610612761,TOR,Toronto,1630201,Malachi Flynn,Malachi,,,12.000000:43,2.0,4.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,7.0,-2.0
22.0,22300092,1610612761,TOR,Toronto,1628449,Chris Boucher,Chris,,,11.000000:42,1.0,6.0,0.167,0.0,2.0,0.0,3.0,3.0,1.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,2.0,5.0,-2.0
23.0,22300092,1610612761,TOR,Toronto,1629667,Jalen McDaniels,Jalen,,,2.000000:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0
24.0,22300092,1610612761,TOR,Toronto,1631241,Javon Freeman-Liberty,Javon,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
25.0,22300092,1610612761,TOR,Toronto,203490,Otto Porter Jr.,Otto,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
26.0,22300092,1610612761,TOR,Toronto,202066,Garrett Temple,Garrett,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
27.0,22300092,1610612761,TOR,Toronto,201152,Thaddeus Young,Thaddeus,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0.0,22300088,1610612741,CHI,Chicago,201942,DeMar DeRozan,DeMar,F,,31.000000:49,7.0,13.0,0.538,0.0,1.0,0.0,6.0,7.0,0.857,1.0,1.0,2.0,4.0,1.0,2.0,1.0,3.0,20.0,-11.0
1.0,22300088,1610612741,CHI,Chicago,1630172,Patrick Williams,Patrick,F,,21.000000:19,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,3.0,0.0,4.0
2.0,22300088,1610612741,CHI,Chicago,202696,Nikola Vucevic,Nikola,C,,32.000000:21,5.0,11.0,0.455,1.0,2.0,0.5,1.0,1.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,5.0,12.0,-11.0
3.0,22300088,1610612741,CHI,Chicago,203897,Zach LaVine,Zach,G,,37.000000:26,19.0,33.0,0.576,7.0,13.0,0.538,6.0,8.0,0.75,1.0,3.0,4.0,0.0,1.0,0.0,4.0,2.0,51.0,-8.0
4.0,22300088,1610612741,CHI,Chicago,1629632,Coby White,Coby,G,,27.000000:55,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,-10.0
5.0,22300088,1610612741,CHI,Chicago,1628470,Torrey Craig,Torrey,,,22.000000:52,2.0,7.0,0.286,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,4.0,-12.0
6.0,22300088,1610612741,CHI,Chicago,1627936,Alex Caruso,Alex,,,20.000000:34,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,4.0,4.0,1.0,0.0,3.0,2.0,-16.0
7.0,22300088,1610612741,CHI,Chicago,1628975,Jevon Carter,Jevon,,,12.000000:44,1.0,6.0,0.167,1.0,4.0,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-5.0
8.0,22300088,1610612741,CHI,Chicago,203083,Andre Drummond,Andre,,,14.000000:28,1.0,6.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,2.0,3.0,1.0,0.0,0.0,2.0,-5.0
9.0,22300088,1610612741,CHI,Chicago,1630245,Ayo Dosunmu,Ayo,,,14.000000:59,2.0,7.0,0.286,1.0,2.0,0.5,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,-6.0
10.0,22300088,1610612741,CHI,Chicago,1631207,Dalen Terry,Dalen,,,1.000000:11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11.0,22300088,1610612741,CHI,Chicago,1630678,Terry Taylor,Terry,,,1.000000:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,22300088,1610612741,CHI,Chicago,1641763,Julian Phillips,Julian,,,1.000000:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,22300088,1610612765,DET,Detroit,1641709,Ausar Thompson,Ausar,F,,31.000000:16,3.0,7.0,0.429,0.0,2.0,0.0,3.0,4.0,0.75,3.0,9.0,12.0,5.0,1.0,1.0,2.0,3.0,9.0,6.0
14.0,22300088,1610612765,DET,Detroit,1630191,Isaiah Stewart,Isaiah,F,,33.000000:45,6.0,14.0,0.429,0.0,3.0,0.0,2.0,3.0,0.667,2.0,7.0,9.0,0.0,0.0,0.0,2.0,4.0,14.0,17.0
15.0,22300088,1610612765,DET,Detroit,1631105,Jalen Duren,Jalen,C,,33.000000:13,9.0,11.0,0.818,0.0,0.0,0.0,5.0,5.0,1.0,6.0,9.0,15.0,5.0,1.0,2.0,1.0,3.0,23.0,6.0
16.0,22300088,1610612765,DET,Detroit,1630595,Cade Cunningham,Cade,G,,39.000000:37,9.0,19.0,0.474,1.0,4.0,0.25,6.0,7.0,0.857,0.0,4.0,4.0,10.0,0.0,0.0,6.0,3.0,25.0,10.0
17.0,22300088,1610612765,DET,Detroit,1630165,Killian Hayes,Killian,G,,22.000000:39,2.0,5.0,0.4,2.0,3.0,0.667,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,6.0,7.0
18.0,22300088,1610612765,DET,Detroit,202692,Alec Burks,Alec,,,25.000000:33,6.0,12.0,0.5,6.0,10.0,0.6,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,18.0,19.0
19.0,22300088,1610612765,DET,Detroit,1628963,Marvin Bagley III,Marvin,,,14.000000:47,5.0,8.0,0.625,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,2.0,11.0,10.0
20.0,22300088,1610612765,DET,Detroit,1631093,Jaden Ivey,Jaden,,,21.000000:59,3.0,6.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,7.0,5.0
21.0,22300088,1610612765,DET,Detroit,203925,Joe Harris,Joe,,,10.000000:31,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0
22.0,22300088,1610612765,DET,Detroit,1631204,Marcus Sasser,Marcus,,,5.000000:59,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
23.0,22300088,1610612765,DET,Detroit,1630649,Stanley Umude,Stanley,,,0.000000:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
24.0,22300088,1610612765,DET,Detroit,1630608,Malcolm Cazalon,Malcolm,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
25.0,22300088,1610612765,DET,Detroit,1631197,Jared Rhoden,Jared,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
26.0,22300088,1610612765,DET,Detroit,1630164,James Wiseman,James,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0.0,22300091,1610612754,IND,Indiana,1631097,Bennedict Mathurin,Bennedict,F,,17.000000:04,5.0,10.0,0.5,1.0,3.0,0.333,2.0,3.0,0.667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,-11.0
1.0,22300091,1610612754,IND,Indiana,1630167,Obi Toppin,Obi,F,,18.000000:00,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,4.0,-6.0
2.0,22300091,1610612754,IND,Indiana,1626167,Myles Turner,Myles,C,,29.000000:25,7.0,14.0,0.5,1.0,5.0,0.2,5.0,5.0,1.0,1.0,11.0,12.0,1.0,0.0,2.0,2.0,5.0,20.0,-5.0
3.0,22300091,1610612754,IND,Indiana,1628971,Bruce Brown,Bruce,G,,32.000000:11,3.0,8.0,0.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,3.0,6.0,0.0
4.0,22300091,1610612754,IND,Indiana,1630169,Tyrese Haliburton,Tyrese,G,,32.000000:01,7.0,16.0,0.438,4.0,7.0,0.571,3.0,3.0,1.0,1.0,7.0,8.0,13.0,0.0,0.0,1.0,2.0,21.0,-1.0
5.0,22300091,1610612754,IND,Indiana,1629614,Andrew Nembhard,Andrew,,,25.000000:00,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,1.0,4.0,4.0,21.0
6.0,22300091,1610612754,IND,Indiana,1627741,Buddy Hield,Buddy,,,18.000000:48,4.0,12.0,0.333,2.0,7.0,0.286,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,10.0,6.0
7.0,22300091,1610612754,IND,Indiana,1630174,Aaron Nesmith,Aaron,,,30.000000:00,10.0,16.0,0.625,5.0,9.0,0.556,1.0,2.0,0.5,4.0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,26.0,18.0
8.0,22300091,1610612754,IND,Indiana,1630188,Jalen Smith,Jalen,,,18.000000:35,5.0,7.0,0.714,2.0,3.0,0.667,1.0,2.0,0.5,2.0,4.0,6.0,3.0,0.0,0.0,1.0,2.0,13.0,17.0
9.0,22300091,1610612754,IND,Indiana,204456,T.J. McConnell,T.J.,,,18.000000:56,3.0,5.0,0.6,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,8.0,21.0
10.0,22300091,1610612754,IND,Indiana,1630543,Isaiah Jackson,Isaiah,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
11.0,22300091,1610612754,IND,Indiana,1629670,Jordan Nwora,Jordan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
12.0,22300091,1610612754,IND,Indiana,1641767,Ben Sheppard,Ben,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
13.0,22300091,1610612754,IND,Indiana,1628464,Daniel Theis,Daniel,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
14.0,22300091,1610612754,IND,Indiana,1641716,Jarace Walker,Jarace,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
15.0,22300091,1610612739,CLE,Cleveland,1630171,Isaac Okoro,Isaac,F,,34.000000:53,5.0,8.0,0.625,0.0,0.0,0.0,1.0,2.0,0.5,2.0,4.0,6.0,3.0,0.0,1.0,0.0,3.0,11.0,-2.0
16.0,22300091,1610612739,CLE,Cleveland,1629731,Dean Wade,Dean,F,,36.000000:49,2.0,5.0,0.4,2.0,5.0,0.4,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,6.0,3.0
17.0,22300091,1610612739,CLE,Cleveland,1630596,Evan Mobley,Evan,C,,33.000000:12,12.0,23.0,0.522,1.0,1.0,1.0,8.0,10.0,0.8,6.0,8.0,14.0,3.0,0.0,3.0,2.0,4.0,33.0,-15.0
18.0,22300091,1610612739,CLE,Cleveland,1629622,Max Strus,Max,G,,41.000000:47,7.0,20.0,0.35,4.0,9.0,0.444,3.0,3.0,1.0,1.0,10.0,11.0,6.0,0.0,0.0,1.0,2.0,21.0,-5.0
19.0,22300091,1610612739,CLE,Cleveland,1627747,Caris LeVert,Caris,G,,44.000000:21,12.0,28.0,0.429,4.0,10.0,0.4,3.0,9.0,0.333,2.0,3.0,5.0,8.0,1.0,0.0,2.0,2.0,31.0,-2.0
20.0,22300091,1610612739,CLE,Cleveland,1627777,Georges Niang,Georges,,,18.000000:46,3.0,10.0,0.3,1.0,4.0,0.25,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,3.0,7.0,-16.0
21.0,22300091,1610612739,CLE,Cleveland,1627745,Damian Jones,Damian,,,5.000000:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
22.0,22300091,1610612739,CLE,Cleveland,1641734,Emoni Bates,Emoni,,,6.000000:30,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0
23.0,22300091,1610612739,CLE,Cleveland,1641854,Craig Porter,Craig,,,3.000000:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-10.0
24.0,22300091,1610612739,CLE,Cleveland,1630241,Sam Merrill,Sam,,,5.000000:53,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
25.0,22300091,1610612739,CLE,Cleveland,202684,Tristan Thompson,Tristan,,,8.000000:23,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0
26.0,22300091,1610612739,CLE,Cleveland,1630600,Isaiah Mobley,Isaiah,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0.0,22300093,1610612748,MIA,Miami,1631170,Jaime Jaquez Jr.,Jaime,F,,18.000000:14,3.0,4.0,0.75,1.0,2.0,0.5,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,7.0,5.0
1.0,22300093,1610612748,MIA,Miami,1631107,Nikola Jovic,Nikola,F,,21.000000:06,3.0,6.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,0.0,11.0,11.0,4.0,1.0,0.0,0.0,2.0,8.0,6.0
2.0,22300093,1610612748,MIA,Miami,1628389,Bam Adebayo,Bam,C,,32.000000:54,7.0,14.0,0.5,0.0,1.0,0.0,5.0,10.0,0.5,1.0,2.0,3.0,2.0,0.0,0.0,4.0,4.0,19.0,-10.0
3.0,22300093,1610612748,MIA,Miami,1629639,Tyler Herro,Tyler,G,,39.000000:39,8.0,23.0,0.348,4.0,10.0,0.4,2.0,2.0,1.0,0.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,22.0,-16.0
4.0,22300093,1610612748,MIA,Miami,200768,Kyle Lowry,Kyle,G,,32.000000:22,1.0,6.0,0.167,1.0,5.0,0.2,0.0,0.0,0.0,1.0,3.0,4.0,7.0,1.0,0.0,4.0,1.0,3.0,-20.0
5.0,22300093,1610612748,MIA,Miami,1629130,Duncan Robinson,Duncan,,,28.000000:50,3.0,12.0,0.25,2.0,10.0,0.2,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,8.0,-18.0
6.0,22300093,1610612748,MIA,Miami,1630696,Dru Smith,Dru,,,22.000000:23,2.0,4.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,5.0,-12.0
7.0,22300093,1610612748,MIA,Miami,1631288,Jamal Cain,Jamal,,,25.000000:22,4.0,8.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,2.0,0.0,0.0,1.0,8.0,-23.0
8.0,22300093,1610612748,MIA,Miami,1628418,Thomas Bryant,Thomas,,,11.000000:33,2.0,4.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,3.0,2.0,5.0,1.0,0.0,0.0,1.0,1.0,5.0,-8.0
9.0,22300093,1610612748,MIA,Miami,1631115,Orlando Robinson,Orlando,,,3.000000:33,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
10.0,22300093,1610612748,MIA,Miami,1630181,R.J. Hampton,R.J.,,,2.000000:02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
11.0,22300093,1610612748,MIA,Miami,1631306,Cole Swider,Cole,,,2.000000:02,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0
12.0,22300093,1610612750,MIN,Minnesota,1629638,Nickeil Alexander-Walker,Nickeil,F,,22.000000:47,2.0,8.0,0.25,1.0,6.0,0.167,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,5.0,8.0
13.0,22300093,1610612750,MIN,Minnesota,1626157,Karl-Anthony Towns,Karl-Anthony,F,,31.000000:00,5.0,12.0,0.417,1.0,4.0,0.25,1.0,2.0,0.5,0.0,10.0,10.0,2.0,1.0,0.0,1.0,3.0,12.0,6.0
14.0,22300093,1610612750,MIN,Minnesota,203497,Rudy Gobert,Rudy,C,,30.000000:48,7.0,9.0,0.778,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,14.0,1.0,1.0,0.0,2.0,1.0,14.0,14.0
15.0,22300093,1610612750,MIN,Minnesota,1630162,Anthony Edwards,Anthony,G,,33.000000:22,7.0,15.0,0.467,3.0,5.0,0.6,2.0,2.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,2.0,3.0,19.0,21.0
16.0,22300093,1610612750,MIN,Minnesota,201144,Mike Conley,Mike,G,,28.000000:52,6.0,10.0,0.6,2.0,6.0,0.333,0.0,0.0,0.0,2.0,2.0,4.0,5.0,1.0,0.0,0.0,1.0,14.0,21.0
17.0,22300093,1610612750,MIN,Minnesota,1629003,Shake Milton,Shake,,,17.000000:27,1.0,4.0,0.25,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,-4.0
18.0,22300093,1610612750,MIN,Minnesota,203937,Kyle Anderson,Kyle,,,22.000000:57,5.0,6.0,0.833,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,4.0,2.0,0.0,2.0,1.0,12.0,7.0
19.0,22300093,1610612750,MIN,Minnesota,1629675,Naz Reid,Naz,,,28.000000:26,10.0,14.0,0.714,4.0,7.0,0.571,1.0,1.0,1.0,1.0,7.0,8.0,1.0,2.0,0.0,0.0,3.0,25.0,30.0
20.0,22300093,1610612750,MIN,Minnesota,1628972,Troy Brown Jr.,Troy,,,14.000000:30,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,-5.0
21.0,22300093,1610612750,MIN,Minnesota,1629162,Jordan McLaughlin,Jordan,,,6.000000:01,1.0,3.0,0.333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,-4.0
22.0,22300093,1610612750,MIN,Minnesota,1631169,Josh Minott,Josh,,,1.000000:55,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-7.0
23.0,22300093,1610612750,MIN,Minnesota,1631159,Leonard Miller,Leonard,,,1.000000:55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0
24.0,22300093,1610612750,MIN,Minnesota,1631111,Wendell Moore Jr.,Wendell,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0.0,22300090,1610612752,NYK,New York,1629628,RJ Barrett,RJ,F,,29.000000:59,7.0,16.0,0.438,1.0,6.0,0.167,3.0,4.0,0.75,0.0,3.0,3.0,2.0,0.0,1.0,3.0,0.0,18.0,-15.0
1.0,22300090,1610612752,NYK,New York,203944,Julius Randle,Julius,F,,33.000000:42,4.0,15.0,0.267,0.0,5.0,0.0,2.0,2.0,1.0,0.0,12.0,12.0,4.0,0.0,0.0,8.0,4.0,10.0,-11.0
2.0,22300090,1610612752,NYK,New York,1629011,Mitchell Robinson,Mitchell,C,,28.000000:57,4.0,8.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,15.0,0.0,1.0,2.0,0.0,1.0,8.0,-11.0
3.0,22300090,1610612752,NYK,New York,1629656,Quentin Grimes,Quentin,G,,26.000000:30,2.0,9.0,0.222,1.0,6.0,0.167,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,5.0,-1.0
4.0,22300090,1610612752,NYK,New York,1628973,Jalen Brunson,Jalen,G,,30.000000:35,4.0,14.0,0.286,1.0,5.0,0.2,5.0,6.0,0.833,1.0,3.0,4.0,5.0,0.0,0.0,1.0,2.0,14.0,-9.0
5.0,22300090,1610612752,NYK,New York,1628404,Josh Hart,Josh,,,21.000000:27,1.0,5.0,0.2,1.0,3.0,0.333,0.0,0.0,0.0,2.0,8.0,10.0,2.0,1.0,0.0,2.0,2.0,3.0,-10.0
6.0,22300090,1610612752,NYK,New York,1630193,Immanuel Quickley,Immanuel,,,19.000000:04,4.0,9.0,0.444,0.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,10.0,-12.0
7.0,22300090,1610612752,NYK,New York,1628392,Isaiah Hartenstein,Isaiah,,,14.000000:32,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0.5,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,-8.0
8.0,22300090,1610612752,NYK,New York,1628978,Donte DiVincenzo,Donte,,,19.000000:40,2.0,7.0,0.286,1.0,5.0,0.2,0.0,0.0,0.0,2.0,2.0,4.0,1.0,2.0,0.0,2.0,3.0,5.0,-8.0
9.0,22300090,1610612752,NYK,New York,1630579,Jericho Sims,Jericho,,,4.000000:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
10.0,22300090,1610612752,NYK,New York,1630540,Miles McBride,Miles,,,4.000000:31,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,10.0
11.0,22300090,1610612752,NYK,New York,1629685,Dylan Windler,Dylan,,,3.000000:16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,10.0
12.0,22300090,1610612752,NYK,New York,1629610,DaQuan Jeffries,DaQuan,,,3.000000:16,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0
13.0,22300090,1610612752,NYK,New York,1627853,Ryan Arcidiacono,Ryan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
14.0,22300090,1610612752,NYK,New York,203095,Evan Fournier,Evan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
15.0,22300090,1610612740,NOP,New Orleans,1627742,Brandon Ingram,Brandon,F,,31.000000:54,11.0,17.0,0.647,1.0,3.0,0.333,3.0,4.0,0.75,2.0,5.0,7.0,3.0,1.0,0.0,5.0,4.0,26.0,5.0
16.0,22300090,1610612740,NOP,New Orleans,1629627,Zion Williamson,Zion,F,,28.000000:05,12.0,17.0,0.706,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,24.0,11.0
17.0,22300090,1610612740,NOP,New Orleans,202685,Jonas Valanciunas,Jonas,C,,20.000000:59,3.0,7.0,0.429,0.0,1.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,0.0,1.0,0.0,4.0,4.0,8.0,5.0
18.0,22300090,1610612740,NOP,New Orleans,1630529,Herbert Jones,Herbert,G,,27.000000:32,4.0,6.0,0.667,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,1.0,5.0,10.0,6.0
19.0,22300090,1610612740,NOP,New Orleans,203468,CJ McCollum,CJ,G,,29.000000:38,4.0,11.0,0.364,2.0,7.0,0.286,2.0,4.0,0.5,0.0,3.0,3.0,7.0,4.0,0.0,1.0,2.0,12.0,18.0
20.0,22300090,1610612740,NOP,New Orleans,1630184,Kira Lewis Jr.,Kira,,,10.000000:10,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-10.0
21.0,22300090,1610612740,NOP,New Orleans,1630700,Dyson Daniels,Dyson,,,21.000000:45,1.0,7.0,0.143,0.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,1.0,2.0,2.0,11.0
